chain_number,chain_pos,expression,log_posterior
1,117,"['Norm', ['Obl', ['Next-Move', ['Colour', 'b'], ['Shape', 'circle']], ['Zone', '3']]]",-13739.820646227474
1,118,"['Norm', ['Obl', ['Next-Move', ['Colour', 'b'], ['Shape', 'circle']], ['Zone', '3']]]",-13739.820646227474
1,119,"['Norm', ['Obl', ['Next-Move', ['Colour', 'b'], ['Shape', 'circle']], ['Zone', '3']]]",-13739.820646227474
1,120,"['Norm', ['Obl', ['Next-Move', ['Colour', 'b'], ['Shape', 'circle']], ['Zone', '1']]]",-13739.820646227474
1,121,"['Norm', ['Obl', ['Next-Move', ['Colour', 'b'], ['Shape', 'circle']], ['Zone', '1']]]",-13739.820646227474
1,122,"['Norm', ['Obl', ['Next-Move', ['Colour', 'b'], ['Shape', 'circle']], ['Zone', '1']]]",-13739.820646227474
1,123,"['Norm', ['Obl', ['Next-Move', ['Colour', 'b'], ['Shape', 'circle']], ['Zone', '2']]]",-13739.820646227474
1,124,"['Norm', ['Obl', ['Next-Move', ['Colour', 'b'], ['Shape', 'circle']], ['Zone', '2']]]",-13739.820646227474
1,125,"['Norm', ['Obl', ['Next-Move', ['Colour', 'b'], ['Shape', 'circle']], ['Zone', '3']]]",-13739.820646227474
1,126,"['Norm', ['Obl', ['Next-Move', ['Colour', 'b'], ['Shape', 'circle']], ['Zone', '3']]]",-13739.820646227474
1,127,"['Norm', ['Obl', ['Next-Move', ['Colour', 'b'], ['Shape', 'circle']], ['Zone', '2']]]",-13739.820646227474
1,128,"['Norm', ['Obl', ['Next-Move', ['Colour', 'b'], ['Shape', 'circle']], ['Zone', '2']]]",-13739.820646227474
1,129,"['Norm', ['Obl', ['Next-Move', ['Colour', 'b'], ['Shape', 'circle']], ['Zone', '2']]]",-13739.820646227474
1,130,"['Norm', ['Obl', ['Next-Move', ['Colour', 'b'], ['Shape', 'circle']], ['Zone', '2']]]",-13739.820646227474
1,131,"['Norm', ['Obl', ['Next-Move', ['Colour', 'b'], ['Shape', 'circle']], ['Zone', '2']]]",-13739.820646227474
1,132,"['Norm', ['Obl', ['Next-Move', ['Colour', 'b'], ['Shape', 'circle']], ['Zone', '2']]]",-13739.820646227474
1,133,"['Norm', ['Obl', ['Next-Move', ['Colour', 'b'], ['Shape', 'circle']], ['Zone', '2']]]",-13739.820646227474
1,134,"['Norm', ['Obl', ['Next-Move', ['Colour', 'b'], ['Shape', 'circle']], ['Zone', '2']]]",-13739.820646227474
1,135,"['Norm', ['Obl', ['Next-Move', ['Colour', 'b'], ['Shape', 'circle']], ['Zone', '2']]]",-13739.820646227474
1,136,"['No-norm', 'true']",-13733.346755531122
1,137,"['No-norm', 'true']",-13733.346755531122
1,138,"['No-norm', 'true']",-13733.346755531122
1,139,"['No-norm', 'true']",-13733.346755531122
1,140,"['No-norm', 'true']",-13733.346755531122
1,141,"['No-norm', 'true']",-13733.346755531122
1,142,"['No-norm', 'true']",-13733.346755531122
1,143,"['No-norm', 'true']",-13733.346755531122
1,144,"['No-norm', 'true']",-13733.346755531122
1,145,"['No-norm', 'true']",-13733.346755531122
1,146,"['No-norm', 'true']",-13733.346755531122
1,147,"['No-norm', 'true']",-13733.346755531122
1,148,"['No-norm', 'true']",-13733.346755531122
1,149,"['No-norm', 'true']",-13733.346755531122
1,150,"['No-norm', 'true']",-13733.346755531122
1,151,"['No-norm', 'true']",-13733.346755531122
1,152,"['No-norm', 'true']",-13733.346755531122
1,153,"['No-norm', 'true']",-13733.346755531122
1,154,"['No-norm', 'true']",-13733.346755531122
1,155,"['No-norm', 'true']",-13733.346755531122
1,156,"['No-norm', 'true']",-13733.346755531122
1,157,"['No-norm', 'true']",-13733.346755531122
1,158,"['No-norm', 'true']",-13733.346755531122
1,159,"['No-norm', 'true']",-13733.346755531122
1,160,"['No-norm', 'true']",-13733.346755531122
1,161,"['No-norm', 'true']",-13733.346755531122
1,162,"['No-norm', 'true']",-13733.346755531122
1,163,"['No-norm', 'true']",-13733.346755531122
1,164,"['No-norm', 'true']",-13733.346755531122
1,165,"['No-norm', 'true']",-13733.346755531122
1,166,"['No-norm', 'true']",-13733.346755531122
1,167,"['No-norm', 'true']",-13733.346755531122
1,168,"['No-norm', 'true']",-13733.346755531122
1,169,"['No-norm', 'true']",-13733.346755531122
1,170,"['No-norm', 'true']",-13733.346755531122
1,171,"['No-norm', 'true']",-13733.346755531122
1,172,"['No-norm', 'true']",-13733.346755531122
1,173,"['No-norm', 'true']",-13733.346755531122
1,174,"['No-norm', 'true']",-13733.346755531122
1,175,"['No-norm', 'true']",-13733.346755531122
1,176,"['No-norm', 'true']",-13733.346755531122
1,177,"['No-norm', 'true']",-13733.346755531122
1,178,"['No-norm', 'true']",-13733.346755531122
1,179,"['No-norm', 'true']",-13733.346755531122
1,180,"['No-norm', 'true']",-13733.346755531122
1,181,"['No-norm', 'true']",-13733.346755531122
1,182,"['No-norm', 'true']",-13733.346755531122
1,183,"['No-norm', 'true']",-13733.346755531122
1,184,"['No-norm', 'true']",-13733.346755531122
1,185,"['No-norm', 'true']",-13733.346755531122
1,186,"['No-norm', 'true']",-13733.346755531122
1,187,"['No-norm', 'true']",-13733.346755531122
1,188,"['No-norm', 'true']",-13733.346755531122
1,189,"['No-norm', 'true']",-13733.346755531122
1,190,"['No-norm', 'true']",-13733.346755531122
1,191,"['No-norm', 'true']",-13733.346755531122
1,192,"['Norm', ['Pro', ['Action', 'putdown'], ['Colour', 'b'], ['Shape', 'circle'], ['Zone', '1']]]",-13739.415181119366
1,193,"['Norm', ['Pro', ['Action', 'putdown'], ['Colour', 'b'], ['Shape', 'circle'], ['Zone', '1']]]",-13739.415181119366
1,194,"['Norm', ['Pro', ['Action', 'putdown'], ['Colour', 'b'], ['Shape', 'circle'], ['Zone', '1']]]",-13739.415181119366
1,195,"['No-norm', 'true']",-13733.346755531122
1,196,"['No-norm', 'true']",-13733.346755531122
1,197,"['No-norm', 'true']",-13733.346755531122
1,198,"['No-norm', 'true']",-13733.346755531122
1,199,"['No-norm', 'true']",-13733.346755531122
1,200,"['No-norm', 'true']",-13733.346755531122
1,201,"['No-norm', 'true']",-13733.346755531122
1,202,"['No-norm', 'true']",-13733.346755531122
1,203,"['No-norm', 'true']",-13733.346755531122
1,204,"['No-norm', 'true']",-13733.346755531122
1,205,"['No-norm', 'true']",-13733.346755531122
1,206,"['No-norm', 'true']",-13733.346755531122
1,207,"['No-norm', 'true']",-13733.346755531122
1,208,"['No-norm', 'true']",-13733.346755531122
1,209,"['No-norm', 'true']",-13733.346755531122
1,210,"['No-norm', 'true']",-13733.346755531122
1,211,"['No-norm', 'true']",-13733.346755531122
1,212,"['No-norm', 'true']",-13733.346755531122
1,213,"['No-norm', 'true']",-13733.346755531122
1,214,"['No-norm', 'true']",-13733.346755531122
1,215,"['No-norm', 'true']",-13733.346755531122
1,216,"['No-norm', 'true']",-13733.346755531122
1,217,"['No-norm', 'true']",-13733.346755531122
1,218,"['No-norm', 'true']",-13733.346755531122
1,219,"['No-norm', 'true']",-13733.346755531122
1,220,"['No-norm', 'true']",-13733.346755531122
1,221,"['No-norm', 'true']",-13733.346755531122
1,222,"['No-norm', 'true']",-13733.346755531122
1,223,"['No-norm', 'true']",-13733.346755531122
1,224,"['No-norm', 'true']",-13733.346755531122
1,225,"['No-norm', 'true']",-13733.346755531122
1,226,"['No-norm', 'true']",-13733.346755531122
1,227,"['No-norm', 'true']",-13733.346755531122
1,228,"['No-norm', 'true']",-13733.346755531122
1,229,"['No-norm', 'true']",-13733.346755531122
1,230,"['No-norm', 'true']",-13733.346755531122
1,231,"['No-norm', 'true']",-13733.346755531122
1,232,"['No-norm', 'true']",-13733.346755531122
1,233,"['No-norm', 'true']",-13733.346755531122
1,234,"['No-norm', 'true']",-13733.346755531122
1,235,"['No-norm', 'true']",-13733.346755531122
1,236,"['No-norm', 'true']",-13733.346755531122
1,237,"['No-norm', 'true']",-13733.346755531122
1,238,"['No-norm', 'true']",-13733.346755531122
1,239,"['No-norm', 'true']",-13733.346755531122
1,240,"['No-norm', 'true']",-13733.346755531122
1,241,"['No-norm', 'true']",-13733.346755531122
1,242,"['No-norm', 'true']",-13733.346755531122
1,243,"['No-norm', 'true']",-13733.346755531122
1,244,"['No-norm', 'true']",-13733.346755531122
1,245,"['No-norm', 'true']",-13733.346755531122
1,246,"['No-norm', 'true']",-13733.346755531122
1,247,"['No-norm', 'true']",-13733.346755531122
1,248,"['No-norm', 'true']",-13733.346755531122
1,249,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'triangle'], ['Zone', '1'], ['Moved', ['Colour', 'b'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'triangle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'triangle']]]]], ['Zone', '3']]]",-13752.768427620178
1,250,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'triangle'], ['Zone', '1'], ['Moved', ['Colour', 'b'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'triangle'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'square']]]]], ['Zone', '3']]]",-13753.867039908846
1,251,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'triangle'], ['Zone', '1'], ['Moved', ['Colour', 'b'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'triangle'], ['Zone', '1'], ['Next-Move', ['Colour', 'b'], ['Shape', 'square']]]]], ['Zone', '3']]]",-13753.867039908846
1,252,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'triangle'], ['Zone', '1'], ['Moved', ['Colour', 'b'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]]], ['Zone', '3']]]",-13751.66981533151
1,253,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'triangle'], ['Zone', '1'], ['Moved', ['Colour', 'b'], ['Shape', 'any'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]]], ['Zone', '3']]]",-13751.66981533151
1,254,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'triangle'], ['Zone', '1'], ['Moved', ['Colour', 'b'], ['Shape', 'circle'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]]], ['Zone', '3']]]",-13752.768427620178
1,255,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'triangle'], ['Zone', '1'], ['Moved', ['Colour', 'b'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]]], ['Zone', '3']]]",-13752.768427620178
1,256,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'triangle'], ['Zone', '1'], ['Moved', ['Colour', 'b'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]]], ['Zone', '3']]]",-13752.768427620178
1,257,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'triangle'], ['Zone', '1'], ['Moved', ['Colour', 'b'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]]], ['Zone', '3']]]",-13752.768427620178
1,258,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'triangle'], ['Zone', '1'], ['Moved', ['Colour', 'b'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]]], ['Zone', '3']]]",-13752.768427620178
1,259,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'triangle'], ['Zone', '1'], ['Moved', ['Colour', 'b'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'g'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]]], ['Zone', '3']]]",-13753.867039908846
1,260,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'triangle'], ['Zone', '1'], ['Moved', ['Colour', 'b'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'g'], ['Shape', 'triangle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]]], ['Zone', '3']]]",-13753.867039908846
1,261,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Moved', ['Colour', 'b'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'g'], ['Shape', 'triangle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]]], ['Zone', '3']]]",-13752.768427620178
1,262,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '1'], ['Moved', ['Colour', 'b'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'g'], ['Shape', 'triangle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]]], ['Zone', '3']]]",-13752.768427620178
1,263,"['Norms', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '2'], ['Next-Move', ['Colour', 'r'], ['Shape', 'triangle']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'any'], ['PerZone', '3']]]",-13746.582218996278
1,264,"['Norms', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '2'], ['Next-Move', ['Colour', 'r'], ['Shape', 'triangle']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'any'], ['PerZone', '3']]]",-13746.582218996278
1,265,"['Norms', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '2'], ['Next-Move', ['Colour', 'r'], ['Shape', 'triangle']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'any'], ['PerZone', '3']]]",-13746.582218996278
1,266,"['Norms', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '2'], ['Next-Move', ['Colour', 'r'], ['Shape', 'triangle']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'any'], ['PerZone', '3']]]",-13746.582218996278
1,267,"['Norms', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'any'], ['Zone', '2'], ['Next-Move', ['Colour', 'r'], ['Shape', 'triangle']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', '3']]]",-13747.680831284946
1,268,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'r'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', '3']]]",-13656.886202498481
1,269,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'r'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', '3']]]",-13656.886202498481
1,270,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', '3']]]",-13604.306619350768
1,271,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', '3']]]",-13604.306619350768
1,272,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', '3']]]",-13604.306619350768
1,273,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', '3']]]",-13604.306619350768
1,274,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', '3']]]",-13604.306619350768
1,275,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', '3']]]",-13604.306619350768
1,276,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', '3']]]",-13604.306619350768
1,277,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', '3']]]",-13604.306619350768
1,278,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', '3']]]",-13604.306619350768
1,279,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', '3']]]",-13604.306619350768
1,280,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', '3']]]",-13604.306619350768
1,281,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', '3']]]",-13604.306619350768
1,282,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'square'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', '3']]]",-13605.405231639435
1,283,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'square'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', '3']]]",-13605.405231639435
1,284,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'square'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', '3']]]",-13605.405231639435
1,285,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'square'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', '3']]]",-13605.405231639435
1,286,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'square'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'triangle'], ['PerZone', 'any']]]",-13605.405231639435
1,287,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'square'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'r'], ['Shape', 'triangle'], ['PerZone', 'any']]]",-13605.405231639435
1,288,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'square'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', 'any']]]",-13604.306619350768
1,289,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'square'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', 'any']]]",-13604.306619350768
1,290,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'square'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', 'any']]]",-13604.306619350768
1,291,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'square'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', 'any']]]",-13604.306619350768
1,292,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'square'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', 'any']]]",-13604.306619350768
1,293,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', 'any']]]",-13603.2080070621
1,294,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', 'any']]]",-13603.2080070621
1,295,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', 'any']]]",-13603.2080070621
1,296,"['Norms', ['Obl', ['Moved', ['Colour', 'g'], ['Shape', 'any'], ['Zone', '3'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]], ['Zone', '1']], ['Per', ['Action', 'putdown'], ['Colour', 'any'], ['Shape', 'triangle'], ['PerZone', 'any']]]",-13603.2080070621
